qualtrics_code,Age,gender,education,familiarity,interest_behavior,composite_score,aias_score,big5_extraversion,big5_openness,big5_agreeableness,big5_conscientiousness,big5_emotional_stability,gullibility_score,paranormal_score,prophecy_source,prophecy_group,subscale,subscale_score
109539,2.9642857142857200,Female,High school,-1.8949579831932800,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,AI,Positive,Personalization,5.5
109539,2.9642857142857200,Female,High school,-0.7731092436974790,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Astrology,Positive,Validity,6.0
109539,2.9642857142857200,Female,High school,-0.7731092436974790,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Astrology,Positive,Usefulness,1.5
109539,2.9642857142857200,Female,High school,-0.7731092436974790,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Astrology,Positive,Reliability,2.0
109539,2.9642857142857200,Female,High school,-0.7731092436974790,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Astrology,Positive,Personalization,6.0
109539,2.9642857142857200,Female,High school,-0.2184873949579830,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Personality,Positive,Validity,5.5
109539,2.9642857142857200,Female,High school,-0.2184873949579830,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Personality,Positive,Usefulness,2.5
109539,2.9642857142857200,Female,High school,-0.2184873949579830,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Personality,Positive,Reliability,3.0
109539,2.9642857142857200,Female,High school,-0.2184873949579830,-1.176470588235290,-0.6621821133824590,-18.794117647058800,-1.2710084033613400,-1.2521008403361300,-1.8193277310924400,0.71218487394958,0.8550420168067220,2.3193277310924400,-6.600840336134450,Personality,Positive,Personalization,5.5
118657,26.964285714285700,Female,Some college,-0.8949579831932770,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,AI,Negative,Validity,3.5
118657,26.964285714285700,Female,Some college,-0.8949579831932770,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,AI,Negative,Usefulness,4.5
118657,26.964285714285700,Female,Some college,-0.8949579831932770,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,AI,Negative,Reliability,4.0
118657,26.964285714285700,Female,Some college,-0.8949579831932770,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,AI,Negative,Personalization,3.5
118657,26.964285714285700,Female,Some college,-0.7731092436974790,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Astrology,Negative,Validity,2.5
118657,26.964285714285700,Female,Some college,-0.7731092436974790,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Astrology,Negative,Usefulness,2.0
118657,26.964285714285700,Female,Some college,-0.7731092436974790,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Astrology,Negative,Reliability,2.0
118657,26.964285714285700,Female,Some college,-0.7731092436974790,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Astrology,Negative,Personalization,2.5
118657,26.964285714285700,Female,Some college,-1.2184873949579800,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Personality,Negative,Validity,4.5
118657,26.964285714285700,Female,Some college,-1.2184873949579800,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Personality,Negative,Usefulness,4.5
118657,26.964285714285700,Female,Some college,-1.2184873949579800,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Personality,Negative,Reliability,5.0
118657,26.964285714285700,Female,Some college,-1.2184873949579800,-0.17647058823529400,-1.7049402020725200,-4.7941176470588200,3.2289915966386600,-1.7521008403361300,-0.31932773109243700,0.71218487394958,-1.6449579831932800,1.3193277310924400,-15.600840336134500,Personality,Negative,Personalization,3.0
119782,9.964285714285720,Female,Bachelor,1.1050420168067200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,AI,Negative,Validity,5.5
119782,9.964285714285720,Female,Bachelor,1.1050420168067200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,AI,Negative,Usefulness,6.0
119782,9.964285714285720,Female,Bachelor,1.1050420168067200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,AI,Negative,Reliability,5.5
119782,9.964285714285720,Female,Bachelor,1.1050420168067200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,AI,Negative,Personalization,5.5
119782,9.964285714285720,Female,Bachelor,2.226890756302520,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Astrology,Negative,Validity,6.0
119782,9.964285714285720,Female,Bachelor,2.226890756302520,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Astrology,Negative,Usefulness,5.5
119782,9.964285714285720,Female,Bachelor,2.226890756302520,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Astrology,Negative,Reliability,5.5
119782,9.964285714285720,Female,Bachelor,2.226890756302520,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Astrology,Negative,Personalization,6.0
119782,9.964285714285720,Female,Bachelor,1.7815126050420200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Personality,Negative,Validity,5.5
119782,9.964285714285720,Female,Bachelor,1.7815126050420200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Personality,Negative,Usefulness,5.5
119782,9.964285714285720,Female,Bachelor,1.7815126050420200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Personality,Negative,Reliability,6.0
119782,9.964285714285720,Female,Bachelor,1.7815126050420200,1.823529411764710,-2.1263073265115400,11.205882352941200,2.2289915966386600,1.2478991596638700,0.6806722689075630,1.21218487394958,1.3550420168067200,-8.680672268907560,17.399159663865500,Personality,Negative,Personalization,5.5
122428,-6.035714285714290,Female,Bachelor,1.1050420168067200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,AI,Negative,Validity,4.0
122428,-6.035714285714290,Female,Bachelor,1.1050420168067200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,AI,Negative,Usefulness,3.0
122428,-6.035714285714290,Female,Bachelor,1.1050420168067200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,AI,Negative,Reliability,2.0
122428,-6.035714285714290,Female,Bachelor,1.1050420168067200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,AI,Negative,Personalization,3.0
122428,-6.035714285714290,Female,Bachelor,2.226890756302520,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Astrology,Negative,Validity,3.5
122428,-6.035714285714290,Female,Bachelor,2.226890756302520,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Astrology,Negative,Usefulness,5.0
122428,-6.035714285714290,Female,Bachelor,2.226890756302520,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Astrology,Negative,Reliability,1.5
122428,-6.035714285714290,Female,Bachelor,2.226890756302520,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Astrology,Negative,Personalization,3.5
122428,-6.035714285714290,Female,Bachelor,1.7815126050420200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Personality,Negative,Validity,3.0
122428,-6.035714285714290,Female,Bachelor,1.7815126050420200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Personality,Negative,Usefulness,5.0
122428,-6.035714285714290,Female,Bachelor,1.7815126050420200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Personality,Negative,Reliability,1.5
122428,-6.035714285714290,Female,Bachelor,1.7815126050420200,1.823529411764710,1.6709081736550000,5.2058823529411800,3.2289915966386600,1.7478991596638700,-1.3193277310924400,0.71218487394958,2.3550420168067200,-8.680672268907560,31.399159663865500,Personality,Negative,Personalization,3.0
129197,-12.035714285714300,Male,Some college,0.10504201680672300,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,AI,Negative,Validity,3.5
129197,-12.035714285714300,Male,Some college,0.10504201680672300,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,AI,Negative,Usefulness,3.5
129197,-12.035714285714300,Male,Some college,0.10504201680672300,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,AI,Negative,Reliability,3.5
129197,-12.035714285714300,Male,Some college,0.10504201680672300,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,AI,Negative,Personalization,3.5
129197,-12.035714285714300,Male,Some college,0.2268907563025210,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Astrology,Negative,Validity,4.0
129197,-12.035714285714300,Male,Some college,0.2268907563025210,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Astrology,Negative,Usefulness,3.5
129197,-12.035714285714300,Male,Some college,0.2268907563025210,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Astrology,Negative,Reliability,4.0
129197,-12.035714285714300,Male,Some college,0.2268907563025210,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Astrology,Negative,Personalization,4.0
129197,-12.035714285714300,Male,Some college,-0.2184873949579830,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Personality,Negative,Validity,4.0
129197,-12.035714285714300,Male,Some college,-0.2184873949579830,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Personality,Negative,Usefulness,3.5
129197,-12.035714285714300,Male,Some college,-0.2184873949579830,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Personality,Negative,Reliability,4.0
129197,-12.035714285714300,Male,Some college,-0.2184873949579830,-0.17647058823529400,0.28056405540159000,2.2058823529411800,1.2289915966386600,-0.7521008403361340,-0.8193277310924370,0.71218487394958,0.8550420168067220,-2.6806722689075600,19.399159663865500,Personality,Negative,Personalization,3.5
130557,-0.0357142857142847,Female,Bachelor,2.1050420168067200,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,AI,Negative,Validity,2.0
130557,-0.0357142857142847,Female,Bachelor,2.1050420168067200,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,AI,Negative,Usefulness,2.0
130557,-0.0357142857142847,Female,Bachelor,2.1050420168067200,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,AI,Negative,Reliability,2.0
130557,-0.0357142857142847,Female,Bachelor,2.1050420168067200,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,AI,Negative,Personalization,2.0
130557,-0.0357142857142847,Female,Bachelor,1.226890756302520,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Astrology,Negative,Validity,1.5
130557,-0.0357142857142847,Female,Bachelor,1.226890756302520,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Astrology,Negative,Usefulness,1.5
130557,-0.0357142857142847,Female,Bachelor,1.226890756302520,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Astrology,Negative,Reliability,1.0
130557,-0.0357142857142847,Female,Bachelor,1.226890756302520,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Astrology,Negative,Personalization,1.5
130557,-0.0357142857142847,Female,Bachelor,-0.2184873949579830,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Personality,Negative,Validity,1.0
130557,-0.0357142857142847,Female,Bachelor,-0.2184873949579830,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Personality,Negative,Usefulness,1.0
130557,-0.0357142857142847,Female,Bachelor,-0.2184873949579830,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Personality,Negative,Reliability,1.0
130557,-0.0357142857142847,Female,Bachelor,-0.2184873949579830,-1.176470588235290,-1.852502391823850,1.2058823529411800,1.7289915966386600,0.7478991596638660,-0.31932773109243700,0.21218487394958000,0.3550420168067220,1.3193277310924400,36.39915966386560,Personality,Negative,Personalization,1.0
130577,-11.035714285714300,Female,Master,-1.8949579831932800,-1.176470588235290,-1.7049402020725200,-13.794117647058800,-1.2710084033613400,0.7478991596638660,1.1806722689075600,1.21218487394958,-1.1449579831932800,-8.680672268907560,21.399159663865500,AI,Negative,Validity,2.0
130577,-11.035714285714300,Female,Master,-1.8949579831932800,-1.176470588235290,-1.7049402020725200,-13.794117647058800,-1.2710084033613400,0.7478991596638660,1.1806722689075600,1.21218487394958,-1.1449579831932800,-8.680672268907560,21.399159663865500,AI,Negative,Usefulness,2.0
130577,-11.035714285714300,Female,Master,-1.8949579831932800,-1.176470588235290,-1.7049402020725200,-13.794117647058800,-1.2710084033613400,0.7478991596638660,1.1806722689075600,1.21218487394958,-1.1449579831932800,-8.680672268907560,21.399159663865500,AI,Negative,Reliability,2.0
130577,-11.035714285714300,Female,Master,-1.8949579831932800,-1.176470588235290,-1.7049402020725200,-13.794117647058800,-1.2710084033613400,0.7478991596638660,1.1806722689075600,1.21218487394958,-1.1449579831932800,-8.680672268907560,21.399159663865500,AI,Negative,Personalization,2.0
